,dots,giocatore,squadra,ruolo,fantavoto,voto,gol_fatti_subiti,ammonizioni,espulsioni,rigore_parato_segnato,autogol,assist,yyss
8915,16,balotelli m,brescia,A,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
5388,16,castrovilli g,fiorentina,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
5272,16,callejon j,napoli,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
9566,16,gervinho,parma,A,9.5,7.0,3.0,-0.5,0.0,0.0,0.0,0.0,2019-20
7565,16,perotti d,roma,C,9.5,6.5,3.0,0.0,0.0,0.0,0.0,0.0,2019-20
5126,16,bonaventura g,milan,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
6882,16,lulic s,lazio,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
5545,16,costa do,juventus,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
9003,16,berardi d,sassuolo,A,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
9626,16,higuain g,juventus,A,8.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,2019-20
9749,16,kalinic n,roma,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
8479,16,valoti m,spal,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
9378,16,dzeko e,roma,A,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
7304,16,nainggolan r,cagliari,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
7249,16,mkhitaryan h,roma,C,9.5,6.5,3.0,0.0,0.0,0.0,0.0,0.0,2019-20
5204,16,brozovic m,inter,C,7.0,6.5,0.0,-0.5,0.0,0.0,0.0,1.0,2019-20
6404,16,jony r,lazio,C,7.5,6.5,0.0,0.0,0.0,0.0,0.0,1.0,2019-20
7944,16,ruiz f,napoli,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
9070,16,caicedo f,lazio,A,9.5,7.0,3.0,-0.5,0.0,0.0,0.0,0.0,2019-20
