,dots,giocatore,squadra,ruolo,fantavoto,voto,gol_fatti_subiti,ammonizioni,espulsioni,rigore_parato_segnato,autogol,portiere_imbattuto,yyss,gol_fatto_subito,gol_su_rigore,assist,assist_da_fermo
6385,27,jony r,lazio,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
8325,27,thorsby m,sampdoria,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
6525,27,kucka j,parma,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
9009,27,berardi d,sassuolo,A,9.5,6.5,3.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
5326,27,candreva a,inter,C,7.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,2019-20,,,,
6539,27,kulusevski d,parma,C,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
11376,27,liverani,lecce,0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
1694,27,danilo ds,juventus,D,3.0,4.0,0.0,0.0,-1.0,0.0,0.0,0.0,2019-20,,,,
1849,27,de sciglio m,juventus,D,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20,,,,
5071,27,bjarnason b,brescia,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
9142,27,castillejo s,milan,A,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
3425,27,murru n,sampdoria,D,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
4585,27,agoume l,inter,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
8227,27,sturaro s,genoa,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
8294,27,tachtsidis p,lecce,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
5267,27,calhanoglu h,milan,C,9.5,7.5,0.0,0.0,0.0,0.0,0.0,2.0,2019-20,,,,
2339,27,gagliolo r,parma,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
1837,27,de maio s,udinese,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
6441,27,kessie f,milan,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
1138,27,bereszynski b,sampdoria,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
1772,27,darmian m,parma,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
2105,27,djimsiti b,atalanta,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
1603,27,conti a,milan,D,6.5,5.5,0.0,0.0,0.0,0.0,0.0,1.0,2019-20,,,,
9138,27,caputo f,sassuolo,A,9.5,6.5,3.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
146,27,donnarumma g,milan,P,5.0,6.0,-1.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
5117,27,bonaventura g,milan,C,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
10127,27,nestorovski i,udinese,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
741,27,szczesny w,juventus,P,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
10111,27,muriel l,atalanta,A,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
9239,27,defrel g,sassuolo,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
3301,27,meccariello b,lecce,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
6410,27,juwara m,bologna,C,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
571,27,sepe l,parma,P,9.0,7.0,-1.0,0.0,0.0,3.0,0.0,0.0,2019-20,,,,
3547,27,palomino j,atalanta,D,9.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
11117,27,di biagio,spal,0,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
4616,27,alberto l,lazio,C,7.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,2019-20,,,,
2936,27,lucioni f,lecce,D,4.0,4.5,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20,,,,
8242,27,svanberg m,bologna,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
3784,27,reca a,spal,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
1108,27,becao r,udinese,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
4100,27,samir,udinese,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
3192,27,martella b,brescia,D,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
8195,27,strefezza g,spal,C,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20,,,,
10661,27,sansone n,bologna,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
9049,27,caicedo f,lazio,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
10980,27,conte,inter,0,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20,,,,
1518,27,cionek t,spal,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
9189,27,cornelius a,parma,A,18.0,8.0,9.0,0.0,0.0,0.0,0.0,1.0,2019-20,,,,
583,27,silvestri m,verona,P,4.5,6.5,-2.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
4152,27,sema k,udinese,D,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20,,,,
